x,y,z,distance
155.9579757,-27.99014044,-4665,233.3994601
155.9613397,-27.99992405,-4689,234.5004009
155.9647037,-28.00970766,-4711,235.6013418
155.9680677,-28.01949127,-4746,236.7022826
155.9714317,-28.02927487,-4765,237.8032235
155.9747957,-28.03905848,-4782,238.9041643
155.9781597,-28.04884209,-4800,240.0051052
155.9815237,-28.0586257,-4818,241.106046
155.9848877,-28.06840931,-4822,242.2069869
155.9882517,-28.07819292,-4828,243.3079277
155.9916157,-28.08797653,-4834,244.4088686
155.9949797,-28.09776013,-4839,245.5098094
155.9983437,-28.10754374,-4840,246.6107503
156.0017077,-28.11732735,-4844,247.7116911
156.0050717,-28.12711096,-4844,248.812632
156.0084357,-28.13689457,-4836,249.9135728
156.0117997,-28.14667818,-4830,251.0145137
156.0151637,-28.15646179,-4824,252.1154545
156.0185277,-28.1662454,-4814,253.2163954
156.0218917,-28.176029,-4809,254.3173362
156.0252557,-28.18581261,-4806,255.4182771
156.0286197,-28.19559622,-4800,256.5192179
156.0319837,-28.20537983,-4797,257.6201588
156.0353477,-28.21516344,-4795,258.7210996
156.0387117,-28.22494705,-4792,259.8220405
156.0420756,-28.23473066,-4786,260.9229813
156.0454396,-28.24451426,-4768,262.0239222
156.0488036,-28.25429787,-4759,263.124863
156.0521676,-28.26408148,-4745,264.2258039
156.0555316,-28.27386509,-4730,265.3267447
156.0588956,-28.2836487,-4709,266.4276856
156.0622596,-28.29343231,-4692,267.5286264
156.0656236,-28.30321592,-4669,268.6295673
156.0689876,-28.31299952,-4651,269.7305081
156.0723516,-28.32278313,-4615,270.831449
156.0757156,-28.33256674,-4586,271.9323898
156.0790796,-28.34235035,-4572,273.0333307
156.0824436,-28.35213396,-4563,274.1342715
156.0858076,-28.36191757,-4544,275.2352124
156.0891716,-28.37170118,-4555,276.3361532
156.0925356,-28.38148479,-4564,277.4370941
156.0958996,-28.39126839,-4574,278.5380349
156.0992636,-28.401052,-4598,279.6389758
156.1026276,-28.41083561,-4625,280.7399166
156.1059916,-28.42061922,-4662,281.8408575
156.1093556,-28.43040283,-4687,282.9417983
156.1127196,-28.44018644,-4712,284.0427392
156.1160836,-28.44997005,-4743,285.14368
156.1194476,-28.45975365,-4766,286.2446209
156.1228116,-28.46953726,-4789,287.3455617
156.1261756,-28.47932087,-4803,288.4465026
156.1295396,-28.48910448,-4811,289.5474434
156.1329035,-28.49888809,-4809,290.6483843
156.1362675,-28.5086717,-4799,291.7493251
156.1396315,-28.51845531,-4786,292.850266
156.1429955,-28.52823891,-4773,293.9512068
156.1463595,-28.53802252,-4753,295.0521477
156.1497235,-28.54780613,-4722,296.1530885
156.1530875,-28.55758974,-4683,297.2540294
156.1564515,-28.56737335,-4654,298.3549702
156.1598155,-28.57715696,-4632,299.455911
156.1631795,-28.58694057,-4605,300.5568519
156.1665435,-28.59672418,-4587,301.6577927
156.1699075,-28.60650778,-4576,302.7587336
156.1732715,-28.61629139,-4566,303.8596744
156.1766355,-28.626075,-4565,304.9606153
156.1726049,-28.63267558,-4557,306.0615561
156.1631866,-28.63695696,-4556,307.162497
156.1537682,-28.64123835,-4575,308.2634378
156.1443499,-28.64551974,-4588,309.3643787
156.1349315,-28.64980112,-4605,310.4653195
156.1255132,-28.65408251,-4621,311.5662604
156.1160949,-28.65836389,-4650,312.6672012
156.1066765,-28.66264528,-4674,313.7681421
